Client,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30,Round 31,Round 32,Round 33,Round 34,Round 35,Round 36,Round 37,Round 38,Round 39,Round 40,Round 41,Round 42,Round 43,Round 44,Round 45,Round 46,Round 47,Round 48,Round 49,Round 50,Round 51,Round 52,Round 53,Round 54,Round 55,Round 56,Round 57,Round 58,Round 59,Round 60,Round 61,Round 62,Round 63,Round 64,Round 65,Round 66,Round 67,Round 68,Round 69,Round 70,Round 71,Round 72,Round 73,Round 74,Round 75,Round 76,Round 77,Round 78,Round 79,Round 80,Round 81,Round 82,Round 83,Round 84,Round 85,Round 86,Round 87,Round 88,Round 89,Round 90,Round 91,Round 92,Round 93,Round 94,Round 95,Round 96,Round 97,Round 98,Round 99,Round 100
0,0.09478168264110756,0.10117145899893504,0.0926517571884984,0.12566560170394037,0.15228966986155484,0.18210862619808307,0.21938232161874335,0.18636847710330137,0.22044728434504793,0.2268370607028754,0.24920127795527156,0.2566560170394036,0.2673056443024494,0.28008519701810436,0.3035143769968051,0.28647497337593186,0.2832800851970181,0.3003194888178914,0.3184238551650692,0.34185303514376997,0.31629392971246006,0.3152289669861555,0.33759318423855167,0.3759318423855165,0.3599574014909478,0.3397231096911608,0.3876464323748669,0.39403620873269435,0.38977635782747605,0.3780617678381257,0.3908413205537806,0.37912673056443025,0.4036208732694356,0.40894568690095845,0.3780617678381257,0.4217252396166134,0.42598509052183176,0.4185303514376997,0.43130990415335463,0.44515441959531415,0.4355697550585729,0.4398296059637913,0.4792332268370607,0.4440894568690096,0.4589989350372737,0.43769968051118213,0.47071352502662406,0.46112886048988283,0.4739084132055378,0.47177848775292863,0.48562300319488816,0.4696485623003195,0.4909478168264111,0.49201277955271566,0.45580404685835996,0.483493077742279,0.45580404685835996,0.4952076677316294,0.48881789137380194,0.5079872204472844,0.5079872204472844,0.476038338658147,0.5026624068157615,0.5133120340788072,0.5111821086261981,0.5133120340788072,0.5143769968051118,0.5175718849840255,0.5069222577209798,0.5154419595314164,0.5271565495207667,0.49627263045793396,0.5250266240681576,0.5079872204472844,0.5324813631522897,0.5260915867944622,0.5303514376996805,0.5218317358892439,0.5399361022364217,0.5111821086261981,0.5228966986155484,0.5388711395101171,0.56975505857295,0.5591054313099042,0.5228966986155484,0.5388711395101171,0.5335463258785943,0.5303514376996805,0.5591054313099042,0.5463258785942492,0.5537806176783813,0.5484558040468583,0.5782747603833865,0.5601703940362087,0.5867944621938233,0.5537806176783813,0.5718849840255591,0.5857294994675186,0.5676251331203408,0.617678381256656
1,0.0950920245398773,0.1114519427402863,0.09918200408997956,0.12576687116564417,0.17791411042944785,0.17893660531697342,0.20245398773006135,0.18302658486707565,0.19120654396728015,0.23517382413087934,0.23721881390593047,0.24846625766871167,0.2607361963190184,0.25869120654396727,0.2965235173824131,0.294478527607362,0.2965235173824131,0.30879345603271985,0.31901840490797545,0.33026584867075665,0.33844580777096117,0.3292433537832311,0.3507157464212679,0.37321063394683024,0.38650306748466257,0.3588957055214724,0.41411042944785276,0.3885480572597137,0.401840490797546,0.4222903885480573,0.38139059304703476,0.43660531697341515,0.41513292433537835,0.43558282208588955,0.39775051124744376,0.4458077709611452,0.4437627811860941,0.45194274028629855,0.4458077709611452,0.4325153374233129,0.4386503067484663,0.43149284253578735,0.4386503067484663,0.4867075664621677,0.4560327198364008,0.43047034764826175,0.4570552147239264,0.4539877300613497,0.46319018404907975,0.4539877300613497,0.4652351738241309,0.49591002044989774,0.48261758691206547,0.4550102249488753,0.4703476482617587,0.5122699386503068,0.4775051124744376,0.5,0.4938650306748466,0.48261758691206547,0.48568507157464214,0.5112474437627812,0.4785276073619632,0.4775051124744376,0.5214723926380368,0.4754601226993865,0.516359918200409,0.5408997955010225,0.5245398773006135,0.5276073619631901,0.5204498977505112,0.5388548057259713,0.5296523517382413,0.5030674846625767,0.5572597137014315,0.5388548057259713,0.5337423312883436,0.5357873210633947,0.5480572597137015,0.5541922290388548,0.5408997955010225,0.5378323108384458,0.5255623721881391,0.5306748466257669,0.5572597137014315,0.5316973415132924,0.5511247443762781,0.5460122699386503,0.5613496932515337,0.5593047034764826,0.558282208588957,0.549079754601227,0.5429447852760736,0.5879345603271984,0.5603271983640081,0.5736196319018405,0.5777096114519428,0.5848670756646217,0.5869120654396728,0.6042944785276073
2,0.12796697626418987,0.12280701754385964,0.12693498452012383,0.12796697626418987,0.17956656346749225,0.20330237358101136,0.22394220846233232,0.20227038183694532,0.2260061919504644,0.22497420020639836,0.25077399380804954,0.2579979360165119,0.25077399380804954,0.25077399380804954,0.2807017543859649,0.30030959752321984,0.31682146542827655,0.2951496388028896,0.3137254901960784,0.3560371517027864,0.30959752321981426,0.3570691434468524,0.34262125902992774,0.36429308565531476,0.38802889576883387,0.36635706914344685,0.39009287925696595,0.36945304437564497,0.40350877192982454,0.38080495356037153,0.40763673890608876,0.4086687306501548,0.43550051599587203,0.4148606811145511,0.42518059855521156,0.4024767801857585,0.43137254901960786,0.4262125902992776,0.4200206398348813,0.434468524251806,0.4458204334365325,0.4695562435500516,0.4324045407636739,0.4582043343653251,0.47368421052631576,0.4406604747162023,0.46233230134158926,0.47471620227038186,0.4726522187822497,0.4716202270381837,0.4840041279669763,0.49226006191950467,0.4582043343653251,0.4984520123839009,0.478844169246646,0.48813209494324045,0.4871001031991744,0.4953560371517028,0.48813209494324045,0.47058823529411764,0.4757481940144479,0.49432404540763675,0.4871001031991744,0.5046439628482973,0.5263157894736842,0.4809081527347781,0.49226006191950467,0.5366357069143447,0.5314757481940144,0.5046439628482973,0.5386996904024768,0.5118679050567595,0.5325077399380805,0.5263157894736842,0.5727554179566563,0.5294117647058824,0.542827657378741,0.5201238390092879,0.5469556243550051,0.5459236326109391,0.5479876160990712,0.5376676986584107,0.5397316821465429,0.543859649122807,0.5211558307533539,0.5624355005159959,0.5583075335397317,0.5459236326109391,0.5820433436532507,0.5572755417956656,0.5459236326109391,0.5985552115583075,0.5820433436532507,0.5892672858617131,0.5562435500515995,0.5799793601651186,0.5469556243550051,0.5830753353973168,0.5964912280701754,0.5727554179566563
3,0.12044534412955465,0.14473684210526316,0.13765182186234817,0.1396761133603239,0.1902834008097166,0.2034412955465587,0.1902834008097166,0.1811740890688259,0.22773279352226722,0.22975708502024292,0.21153846153846154,0.2388663967611336,0.2722672064777328,0.2520242914979757,0.28846153846153844,0.28036437246963564,0.3188259109311741,0.3097165991902834,0.33704453441295545,0.33805668016194335,0.32894736842105265,0.36133603238866396,0.33704453441295545,0.3765182186234818,0.38866396761133604,0.3785425101214575,0.3815789473684211,0.3896761133603239,0.409919028340081,0.39979757085020245,0.4200404858299595,0.42611336032388664,0.4311740890688259,0.409919028340081,0.42813765182186236,0.42206477732793524,0.43218623481781376,0.4311740890688259,0.43724696356275305,0.4726720647773279,0.4180161943319838,0.4402834008097166,0.4807692307692308,0.4534412955465587,0.4605263157894737,0.47874493927125505,0.4645748987854251,0.4939271255060729,0.4665991902834008,0.4716599190283401,0.47874493927125505,0.5020242914979757,0.4848178137651822,0.4848178137651822,0.4868421052631579,0.4979757085020243,0.48380566801619435,0.521255060728745,0.5182186234817814,0.5182186234817814,0.5010121457489879,0.5040485829959515,0.5,0.5111336032388664,0.48279352226720645,0.4949392712550607,0.5263157894736842,0.5151821862348178,0.541497975708502,0.4939271255060729,0.48785425101214575,0.5597165991902834,0.49696356275303644,0.5475708502024291,0.5536437246963563,0.5404858299595142,0.5232793522267206,0.5445344129554656,0.5657894736842105,0.5394736842105263,0.5455465587044535,0.5465587044534413,0.5495951417004049,0.5779352226720648,0.5769230769230769,0.5425101214574899,0.5425101214574899,0.5718623481781376,0.5718623481781376,0.5566801619433198,0.555668016194332,0.5566801619433198,0.5708502024291497,0.5657894736842105,0.597165991902834,0.5819838056680162,0.5708502024291497,0.5921052631578947,0.5748987854251012,0.5931174089068826
4,0.1008991008991009,0.13786213786213786,0.1028971028971029,0.1258741258741259,0.15384615384615385,0.1928071928071928,0.1998001998001998,0.16983016983016982,0.21478521478521478,0.23276723276723277,0.22577422577422576,0.24475524475524477,0.26173826173826176,0.2727272727272727,0.25774225774225773,0.27972027972027974,0.2967032967032967,0.26973026973026976,0.3196803196803197,0.3016983016983017,0.33266733266733267,0.3336663336663337,0.34165834165834164,0.35364635364635366,0.3706293706293706,0.3876123876123876,0.37462537462537465,0.37362637362637363,0.4145854145854146,0.3836163836163836,0.42657342657342656,0.4145854145854146,0.42157842157842157,0.4175824175824176,0.4125874125874126,0.4125874125874126,0.43656343656343655,0.4275724275724276,0.4165834165834166,0.44555444555444557,0.42357642357642356,0.44455544455544455,0.44255744255744256,0.44155844155844154,0.4775224775224775,0.46253746253746253,0.44455544455544455,0.4515484515484515,0.4645354645354645,0.4865134865134865,0.46353646353646355,0.47352647352647353,0.48951048951048953,0.45854145854145856,0.4695304695304695,0.4885114885114885,0.5094905094905094,0.4995004995004995,0.5134865134865135,0.4945054945054945,0.5014985014985015,0.4885114885114885,0.4805194805194805,0.5174825174825175,0.4945054945054945,0.5044955044955045,0.5014985014985015,0.5144855144855145,0.5324675324675324,0.5064935064935064,0.5194805194805194,0.5104895104895105,0.5344655344655345,0.5314685314685315,0.5474525474525475,0.5194805194805194,0.5204795204795205,0.5144855144855145,0.5374625374625375,0.5314685314685315,0.5544455544455544,0.5564435564435565,0.5204795204795205,0.5454545454545454,0.5054945054945055,0.5834165834165834,0.5374625374625375,0.5544455544455544,0.5574425574425574,0.5684315684315684,0.5604395604395604,0.5744255744255744,0.5574425574425574,0.5694305694305695,0.5664335664335665,0.5964035964035964,0.5484515484515484,0.5594405594405595,0.5724275724275725,0.5894105894105894
5,0.10618556701030928,0.1134020618556701,0.10103092783505155,0.12577319587628866,0.14948453608247422,0.18969072164948453,0.18453608247422681,0.19484536082474227,0.21855670103092784,0.24845360824742269,0.23917525773195877,0.25257731958762886,0.26082474226804125,0.27319587628865977,0.26288659793814434,0.2670103092783505,0.29690721649484536,0.30515463917525776,0.30412371134020616,0.32783505154639175,0.32268041237113404,0.3216494845360825,0.32783505154639175,0.3752577319587629,0.35360824742268043,0.36391752577319586,0.3958762886597938,0.38144329896907214,0.36597938144329895,0.4092783505154639,0.4288659793814433,0.422680412371134,0.40309278350515465,0.42061855670103093,0.411340206185567,0.43402061855670104,0.40824742268041236,0.4020618556701031,0.4,0.4484536082474227,0.4175257731958763,0.43402061855670104,0.4422680412371134,0.44123711340206184,0.4484536082474227,0.4742268041237113,0.45979381443298967,0.4463917525773196,0.46288659793814435,0.4608247422680412,0.47010309278350515,0.47835051546391755,0.46804123711340206,0.4556701030927835,0.47835051546391755,0.5030927835051546,0.4484536082474227,0.4927835051546392,0.4927835051546392,0.4845360824742268,0.47835051546391755,0.47010309278350515,0.4608247422680412,0.4865979381443299,0.5092783505154639,0.49896907216494846,0.4927835051546392,0.4845360824742268,0.5350515463917526,0.4927835051546392,0.5175257731958763,0.511340206185567,0.5195876288659794,0.48762886597938143,0.5185567010309279,0.5237113402061856,0.5175257731958763,0.5319587628865979,0.5329896907216495,0.51340206185567,0.5484536082474227,0.5237113402061856,0.5350515463917526,0.5690721649484536,0.5371134020618556,0.5278350515463918,0.5195876288659794,0.5391752577319587,0.5329896907216495,0.5567010309278351,0.5422680412371134,0.5556701030927835,0.554639175257732,0.5670103092783505,0.5494845360824743,0.5938144329896907,0.5587628865979382,0.5731958762886598,0.5876288659793815,0.5793814432989691
6,0.10899470899470899,0.091005291005291,0.10582010582010581,0.11534391534391535,0.164021164021164,0.16825396825396827,0.1873015873015873,0.1925925925925926,0.22328042328042327,0.2328042328042328,0.2222222222222222,0.2328042328042328,0.24444444444444444,0.2687830687830688,0.2761904761904762,0.30052910052910053,0.29947089947089944,0.3037037037037037,0.2708994708994709,0.3343915343915344,0.29947089947089944,0.33544973544973544,0.3396825396825397,0.34285714285714286,0.35343915343915344,0.3439153439153439,0.34814814814814815,0.3544973544973545,0.4042328042328042,0.4,0.4042328042328042,0.3978835978835979,0.4042328042328042,0.4148148148148148,0.4306878306878307,0.42328042328042326,0.4201058201058201,0.41693121693121693,0.4222222222222222,0.4444444444444444,0.4222222222222222,0.4444444444444444,0.4306878306878307,0.41904761904761906,0.43492063492063493,0.4486772486772487,0.45185185185185184,0.44232804232804235,0.4624338624338624,0.48253968253968255,0.5047619047619047,0.4666666666666667,0.4740740740740741,0.4603174603174603,0.5047619047619047,0.4708994708994709,0.4560846560846561,0.4613756613756614,0.4666666666666667,0.5015873015873016,0.4846560846560847,0.4962962962962963,0.4613756613756614,0.5015873015873016,0.49523809523809526,0.5068783068783069,0.4857142857142857,0.4931216931216931,0.5068783068783069,0.5068783068783069,0.5015873015873016,0.5121693121693122,0.5354497354497354,0.5312169312169313,0.5238095238095238,0.5386243386243387,0.5238095238095238,0.5015873015873016,0.5333333333333333,0.5322751322751322,0.5195767195767196,0.5291005291005291,0.5671957671957671,0.546031746031746,0.546031746031746,0.5375661375661376,0.5164021164021164,0.5576719576719577,0.5439153439153439,0.5470899470899471,0.562962962962963,0.5523809523809524,0.5576719576719577,0.5492063492063493,0.5417989417989418,0.5534391534391534,0.5608465608465608,0.5724867724867725,0.5777777777777777,0.580952380952381
7,0.10961737331954498,0.10237849017580145,0.09720785935884178,0.13960703205791106,0.16856256463288521,0.18200620475698034,0.19648397104446744,0.2047569803516029,0.2326783867631851,0.2481902792140641,0.23681489141675285,0.2533609100310238,0.2564632885211996,0.2792140641158221,0.2564632885211996,0.2905894519131334,0.28024819027921405,0.2988624612202689,0.31954498448810753,0.3164426059979317,0.31230610134436404,0.3185108583247156,0.3154084798345398,0.3578076525336091,0.36918304033092036,0.3422957600827301,0.36297828335056875,0.375387797311272,0.40537745604963804,0.3846949327817994,0.39710444674250256,0.4074457083764219,0.38676318510858326,0.40847983453981385,0.42916235780765255,0.42605997931747674,0.41675284384694933,0.43226473629782836,0.4446742502585315,0.41985522233712513,0.421923474663909,0.42916235780765255,0.46018614270941055,0.4384694932781799,0.4343329886246122,0.4446742502585315,0.4498448810754912,0.4674250258531541,0.47156153050672184,0.45191313340227507,0.44570837642192346,0.4591520165460186,0.4808686659772492,0.49948293691830403,0.4560496380558428,0.46949327817993797,0.49120992761116855,0.4674250258531541,0.5077559462254395,0.4870734229576008,0.5149948293691831,0.4622543950361944,0.5087900723888314,0.49431230610134436,0.516028955532575,0.48500517063081694,0.4922440537745605,0.5294725956566702,0.516028955532575,0.5077559462254395,0.5201654601861427,0.5108583247156153,0.5439503619441571,0.5387797311271976,0.5501551189245087,0.5367114788004137,0.531540847983454,0.48293691830403307,0.5211995863495347,0.5470527404343329,0.5211995863495347,0.5594622543950362,0.5584281282316442,0.5573940020682523,0.532574974146846,0.5522233712512926,0.5429162357807652,0.5501551189245087,0.5594622543950362,0.5635987590486039,0.5511892450879007,0.5594622543950362,0.5501551189245087,0.5687693898655636,0.5656670113753878,0.578076525336091,0.56153050672182,0.5904860392967942,0.5698035160289555,0.5687693898655636
8,0.08981380065717415,0.08652792990142388,0.0963855421686747,0.10952902519167579,0.09419496166484119,0.09857612267250822,0.09748083242059145,0.10514786418400876,0.08433734939759036,0.07667031763417305,0.07338444687842278,0.08762322015334063,0.0832420591456736,0.08543263964950712,0.060240963855421686,0.08762322015334063,0.0832420591456736,0.07667031763417305,0.06790799561883899,0.07228915662650602,0.06900328587075576,0.0887185104052574,0.06462212486308871,0.07338444687842278,0.07776560788608981,0.07119386637458927,0.06462212486308871,0.0755750273822563,0.06900328587075576,0.07228915662650602,0.05366922234392114,0.06571741511500548,0.07338444687842278,0.06900328587075576,0.05914567360350493,0.07338444687842278,0.054764512595837894,0.07119386637458927,0.05147864184008762,0.0700985761226725,0.05585980284775466,0.0624315443592552,0.060240963855421686,0.06352683461117196,0.050383351588170866,0.05585980284775466,0.05805038335158817,0.050383351588170866,0.04928806133625411,0.05257393209200438,0.07667031763417305,0.05805038335158817,0.056955093099671415,0.05366922234392114,0.06352683461117196,0.054764512595837894,0.06352683461117196,0.06571741511500548,0.056955093099671415,0.05805038335158817,0.05147864184008762,0.056955093099671415,0.06462212486308871,0.05914567360350493,0.056955093099671415,0.060240963855421686,0.05805038335158817,0.04928806133625411,0.05914567360350493,0.054764512595837894,0.054764512595837894,0.054764512595837894,0.05585980284775466,0.05805038335158817,0.04928806133625411,0.04819277108433735,0.047097480832420595,0.05366922234392114,0.0416210295728368,0.04928806133625411,0.05257393209200438,0.038335158817086525,0.04381161007667032,0.060240963855421686,0.04819277108433735,0.05585980284775466,0.06352683461117196,0.05257393209200438,0.05914567360350493,0.060240963855421686,0.06133625410733844,0.0416210295728368,0.05366922234392114,0.04928806133625411,0.04819277108433735,0.04600219058050383,0.05147864184008762,0.03943044906900329,0.05147864184008762,0.04928806133625411
9,0.12021857923497267,0.14098360655737704,0.14754098360655737,0.18688524590163935,0.21092896174863388,0.24153005464480876,0.2448087431693989,0.23825136612021858,0.24918032786885247,0.24262295081967214,0.26666666666666666,0.27759562841530055,0.2939890710382514,0.2754098360655738,0.3005464480874317,0.3224043715846995,0.32349726775956283,0.3366120218579235,0.34863387978142074,0.3836065573770492,0.3442622950819672,0.37486338797814206,0.3453551912568306,0.40327868852459015,0.40327868852459015,0.3628415300546448,0.4273224043715847,0.45027322404371584,0.45027322404371584,0.4371584699453552,0.4546448087431694,0.45792349726775955,0.45136612021857925,0.46120218579234973,0.4644808743169399,0.4448087431693989,0.46994535519125685,0.45901639344262296,0.4961748633879781,0.4557377049180328,0.49398907103825135,0.46229508196721314,0.4896174863387978,0.4907103825136612,0.4721311475409836,0.4907103825136612,0.49398907103825135,0.5016393442622951,0.5136612021857924,0.5202185792349727,0.5278688524590164,0.5060109289617486,0.512568306010929,0.5355191256830601,0.5180327868852459,0.5311475409836065,0.5311475409836065,0.5224043715846994,0.5311475409836065,0.5158469945355191,0.5158469945355191,0.5169398907103825,0.5092896174863388,0.5344262295081967,0.5551912568306011,0.5377049180327869,0.5333333333333333,0.5398907103825137,0.5508196721311476,0.5639344262295082,0.5617486338797815,0.546448087431694,0.5475409836065573,0.5398907103825137,0.5770491803278689,0.5759562841530055,0.5639344262295082,0.5475409836065573,0.5726775956284152,0.5792349726775956,0.5923497267759563,0.5967213114754099,0.5770491803278689,0.5879781420765028,0.5628415300546448,0.5836065573770491,0.5530054644808743,0.5868852459016394,0.5759562841530055,0.5683060109289617,0.5890710382513661,0.6109289617486339,0.6262295081967213,0.5759562841530055,0.5890710382513661,0.5956284153005464,0.5759562841530055,0.6065573770491803,0.5846994535519126,0.5967213114754099
